3,-17,1438,0
3,-11,1441,0
3,-6,1444,0
3,-1,1447,0
3,2,1447,-8
3,7,1448,-16
3,8,1448,-24
3,10,1447,-24
3,13,1446,0
3,13,1446,-16
3,13,1444,-24
3,15,1443,-8
3,18,1441,8
3,18,1440,16
3,22,1439,-8
3,27,1438,-8
3,30,1438,24
3,31,1438,16
3,33,1438,-16
3,34,1438,0
3,35,1438,16
3,38,1438,16
3,41,1438,-16
3,43,1437,8
3,46,1436,8
3,49,1437,8
3,54,1437,-16
3,59,1437,16
3,64,1438,24
3,69,1438,8
3,74,1440,16
3,78,1442,8
3,82,1443,0
3,87,1444,32
3,93,1445,8
3,97,1445,0
3,100,1444,0
3,105,1445,32
3,111,1448,-8
3,116,1451,-16
3,121,1453,8
3,125,1455,0
3,130,1456,-8
3,135,1457,-24
3,137,1458,-8
3,140,1459,-8
3,145,1457,-8
3,150,1456,-24
3,156,1456,0
3,160,1457,0
3,163,1459,-8
3,165,1460,-32
3,165,1461,-8
3,163,1462,0
3,160,1463,0
3,160,1462,-24
3,161,1461,-16
3,162,1460,0
3,165,1459,-24
3,169,1456,0
3,170,1454,-16
3,171,1451,0
3,172,1449,-8
3,175,1446,-24
3,178,1444,-16
3,181,1441,8
3,183,1439,8
3,186,1435,-16
3,188,1431,-16
3,190,1429,0
3,191,1427,8
3,192,1424,8
3,193,1422,-39
3,194,1418,-16
3,194,1415,8
3,196,1412,24
3,196,1409,32
3,197,1408,16
3,198,1406,0
3,201,1405,16
3,202,1404,32
3,203,1404,39
3,203,1403,16
3,204,1403,32
3,206,1402,8
3,208,1402,24
3,210,1403,16
3,213,1403,16
3,214,1404,-24
3,216,1405,0
3,217,1406,16
3,218,1407,39
3,219,1409,8
3,218,1411,-8
3,219,1412,-32
3,220,1413,0
3,222,1413,16
3,224,1414,32
3,226,1414,-16
3,227,1415,-8
3,231,1413,-8
3,233,1412,8
3,235,1412,8
3,237,1411,-8
3,239,1409,-48
3,239,1408,-16
3,240,1406,-8
3,241,1403,-24
3,242,1400,-8
3,244,1396,8
3,244,1393,0
3,244,1390,-8
3,245,1387,-8
3,245,1385,-16
3,246,1383,16
3,247,1381,0
3,249,1379,24
3,249,1377,0
3,250,1375,-24
3,251,1373,-8
3,252,1371,16
3,253,1370,32
3,252,1370,-8
3,252,1369,-8
3,252,1369,8
3,252,1368,32
3,252,1368,8
3,253,1368,-24
