4,-76,1307,-8
4,-70,1306,0
4,-62,1306,8
4,-56,1305,-8
4,-52,1307,-8
4,-51,1308,0
4,-53,1310,-8
4,-53,1311,0
4,-48,1311,0
4,-42,1311,-8
4,-35,1311,-8
4,-31,1310,-24
4,-28,1308,-8
4,-24,1307,-16
4,-17,1304,-8
4,-9,1299,8
4,2,1293,32
4,18,1287,48
4,66,1268,16
4,117,1249,16
4,173,1233,0
4,288,1200,8
4,395,1150,24
4,490,1103,32
4,571,1055,32
4,641,1024,56
4,712,996,39
4,778,982,72
4,834,979,39
4,880,959,-56
4,909,960,8
4,928,942,-56
4,927,940,-56
4,918,929,-72
4,895,914,-72
4,861,891,-88
4,817,866,-96
4,716,821,-72
4,605,790,-8
4,479,773,48
4,342,768,72
4,192,764,88
4,34,759,104
4,-103,764,88
4,-254,766,159
4,-413,773,136
4,-568,773,128
4,-709,788,136
4,-841,838,224
4,-964,868,79
4,-1088,856,8
4,-1179,846,48
4,-1248,822,-24
4,-1295,790,-56
4,-1321,771,-56
4,-1322,752,-64
4,-1300,747,-88
4,-1292,748,-96
4,-1279,752,-96
4,-1261,758,-79
4,-1239,764,-79
4,-1165,783,-79
4,-1080,799,-56
4,-910,826,-24
4,-738,856,24
4,-557,885,64
4,-377,910,72
4,-201,932,72
4,-39,947,64
4,114,957,64
4,259,966,56
4,383,967,112
4,500,960,72
4,606,952,8
4,691,947,8
4,766,940,16
4,818,930,-24
4,851,924,-24
4,894,930,0
4,915,926,-39
4,922,918,-48
4,915,913,-56
4,897,909,-56
4,890,907,-72
4,879,905,-64
4,865,905,-64
4,844,905,-24
4,766,913,32
4,611,918,8
4,439,934,104
4,262,956,104
4,78,974,79
4,-116,987,79
4,-298,992,79
4,-455,994,79
4,-603,996,79
4,-732,988,104
4,-856,980,119
4,-983,963,79
4,-1097,959,48
4,-1186,970,32
4,-1257,986,8
4,-1314,981,-48
4,-1362,930,-64
4,-1400,890,-48
4,-1424,870,-104
4,-1426,855,-119
4,-1405,856,-119
4,-1377,864,-96
4,-1335,872,-112
4,-1226,880,-112
4,-1106,882,-96
4,-973,888,-56
4,-836,884,-48
4,-689,897,24
4,-525,926,48
