4,-36,1358,-8
4,-38,1358,-24
4,-39,1358,-16
4,-41,1358,-8
4,-41,1358,-8
4,-37,1355,8
4,-29,1351,32
4,-17,1347,72
4,0,1344,72
4,57,1340,56
4,116,1337,24
4,204,1333,48
4,273,1329,-8
4,314,1325,39
4,424,1308,32
4,523,1299,56
4,612,1271,32
4,702,1248,0
4,776,1235,-8
4,837,1207,-32
4,886,1191,-16
4,932,1164,-39
4,968,1139,-24
4,992,1102,-72
4,987,1060,-56
4,973,1026,-56
4,940,993,-56
4,900,968,-64
4,842,949,-79
4,772,935,-88
4,688,923,-56
4,602,918,-32
4,507,905,-16
4,412,890,16
4,296,889,64
4,148,899,72
4,-2,910,88
4,-163,923,119
4,-322,931,128
4,-473,939,136
4,-619,969,248
4,-762,977,88
4,-899,970,88
4,-1023,969,79
4,-1133,968,48
4,-1233,972,32
4,-1309,991,39
4,-1373,1015,64
4,-1444,1047,0
4,-1495,1083,48
4,-1532,1125,32
4,-1569,1144,-48
4,-1590,1142,-32
4,-1602,1130,-56
4,-1597,1119,-8
4,-1586,1107,-88
4,-1578,1106,-56
4,-1567,1104,-64
4,-1557,1101,-56
4,-1541,1099,-56
4,-1523,1099,-96
4,-1502,1101,-104
4,-1435,1110,-104
4,-1360,1117,-72
4,-1207,1140,-56
4,-1047,1155,-16
4,-888,1168,8
4,-735,1193,16
4,-588,1225,24
4,-445,1252,24
4,-297,1271,24
4,-153,1286,39
4,-18,1297,48
4,111,1304,56
4,235,1299,48
4,353,1295,39
4,466,1289,16
4,543,1282,16
4,606,1267,8
4,662,1243,-16
4,718,1221,0
4,775,1202,-16
4,825,1163,-32
4,873,1129,-32
4,916,1097,-39
4,955,1056,-39
4,981,1029,-32
4,982,994,-64
4,966,962,-56
4,936,930,-48
4,897,903,-48
4,850,881,-56
4,795,868,-48
4,732,862,-39
4,660,863,-32
4,581,867,-24
4,500,866,-16
4,422,857,8
4,327,856,56
4,207,866,96
4,86,885,88
4,-53,916,128
4,-208,944,88
4,-350,967,88
4,-492,985,112
4,-638,994,104
4,-769,1010,96
4,-886,1027,104
4,-985,1042,96
4,-1059,1061,24
4,-1138,1068,39
4,-1197,1097,24
4,-1258,1119,16
4,-1303,1134,32
4,-1355,1128,-48
4,-1381,1120,-39
4,-1387,1116,-72
4,-1384,1104,-119
4,-1369,1093,-119
4,-1347,1084,-96
4,-1336,1082,-88
4,-1322,1083,-104
4,-1302,1083,-72
4,-1238,1078,-112
4,-1161,1073,-56
4,-1009,1053,-96
4,-846,1047,16
4,-673,1055,39
4,-517,1089,39
4,-355,1117,48
4,-182,1138,39
4,-16,1146,39
4,144,1145,56
4,282,1160,32
4,389,1190,48
4,490,1206,48
4,584,1188,0
4,684,1158,16
4,781,1129,8
4,872,1099,8
4,949,1064,0
4,1012,1027,-8
4,1065,986,16
4,1099,966,72
4,1121,938,-56
4,1145,906,-16
4,1155,888,-32
4,1146,874,-48
4,1138,866,-48
4,1117,858,-32
4,1094,852,-72
4,1060,847,-72
4,1015,843,-72
4,915,844,-56
4,810,853,-16
4,702,854,-32
4,580,875,48
4,453,903,48
4,330,931,48
4,184,956,79
4,16,976,104
4,-160,986,112
4,-328,999,119
4,-488,1008,112
4,-642,1028,79
