1,-218,1724,8
1,-207,1724,16
1,-196,1725,8
1,-187,1723,0
1,-182,1722,0
1,-179,1722,0
1,-173,1723,-16
1,-167,1724,-8
1,-159,1727,-16
1,-150,1728,-8
1,-143,1728,-8
1,-133,1727,-8
1,-125,1725,-8
1,-121,1721,-8
1,-119,1720,-8
1,-119,1723,-8
1,-121,1726,-8
1,-122,1726,-8
1,-120,1725,-8
1,-117,1723,-8
1,-113,1722,0
1,-110,1722,0
1,-107,1721,8
1,-106,1719,8
1,-108,1716,8
1,-109,1715,0
1,-109,1713,-8
1,-104,1711,-8
1,-97,1708,-8
1,-91,1701,8
1,-88,1696,0
1,-90,1692,0
1,-95,1690,0
1,-99,1687,0
1,-99,1686,0
1,-98,1687,-8
1,-94,1686,0
1,-91,1685,-16
1,-89,1685,-8
1,-90,1683,0
1,-89,1681,8
1,-86,1679,16
1,-85,1679,16
1,-83,1678,16
1,-79,1676,8
1,-76,1675,8
1,-75,1674,-8
1,-73,1675,-8
1,-70,1673,0
1,-70,1673,0
1,-72,1673,0
1,-77,1671,0
1,-78,1670,-8
1,-76,1668,-16
1,-73,1667,-16
1,-71,1665,-8
1,-67,1663,0
1,-65,1662,0
1,-62,1662,8
1,-58,1662,16
1,-56,1664,16
1,-56,1662,0
1,-53,1661,0
1,-54,1659,0
1,-52,1659,0
1,-50,1660,0
1,-49,1661,8
1,-49,1664,16
1,-48,1666,8
1,-46,1669,-8
1,-44,1673,0
1,-42,1675,-16
1,-41,1674,-8
1,-40,1672,0
1,-39,1671,8
1,-39,1671,16
1,-41,1670,16
1,-43,1671,16
1,-45,1672,8
1,-47,1672,-8
1,-48,1673,-16
1,-48,1672,-8
1,-46,1673,0
1,-43,1674,0
1,-42,1676,0
1,-40,1680,0
1,-33,1684,8
1,-25,1690,8
1,-15,1691,-8
1,-3,1691,-8
1,4,1691,-8
1,14,1689,-24
1,25,1687,-24
1,34,1685,-16
1,41,1684,-16
1,49,1681,-16
1,53,1678,-16
1,57,1673,0
1,62,1669,8
1,67,1664,16
1,75,1661,-8
1,85,1656,-32
1,100,1649,-56
1,115,1639,-39
1,163,1609,-24
1,200,1579,-16
1,239,1554,-8
1,265,1534,24
1,285,1521,16
1,299,1517,32
1,304,1516,16
1,308,1516,32
1,312,1517,32
1,313,1518,16
1,314,1518,-8
