2,-9,229,24
2,-32,245,8
2,-54,264,32
2,-59,288,56
2,-50,309,72
2,-29,333,79
2,-1,367,64
2,19,396,39
2,41,432,39
2,71,472,39
2,104,504,39
2,142,529,39
2,184,556,32
2,221,571,48
2,255,581,39
2,293,588,32
2,326,594,32
2,376,599,39
2,434,606,48
2,495,613,56
2,554,612,79
2,613,613,72
2,673,619,56
2,723,612,48
2,776,596,48
2,825,597,48
2,876,616,48
2,929,640,39
2,981,649,32
2,1032,662,24
2,1086,653,39
2,1134,627,24
2,1180,601,16
2,1218,584,16
2,1252,595,0
2,1284,615,0
2,1298,622,-8
2,1298,625,-16
2,1295,625,-16
2,1293,625,-24
2,1289,629,-32
2,1284,636,-16
2,1280,642,-8
2,1276,645,0
2,1271,650,16
2,1263,659,16
2,1256,671,32
2,1224,708,39
2,1183,744,48
2,1151,781,48
2,1116,856,32
2,1089,923,32
2,1057,988,24
2,1050,1052,24
2,1038,1108,8
2,1013,1145,8
2,998,1193,0
2,965,1232,-8
2,922,1271,0
2,875,1308,-8
2,819,1353,0
2,783,1405,8
2,748,1436,0
2,711,1467,8
2,669,1510,16
2,628,1553,16
2,603,1587,16
2,568,1621,-8
2,542,1646,8
2,521,1664,0
2,501,1682,-16
2,489,1692,-24
2,485,1696,-32
2,490,1699,-48
2,490,1694,-79
2,485,1687,-104
2,483,1679,-72
2,479,1668,-72
2,475,1652,-56
2,465,1602,-48
2,454,1555,-39
2,443,1512,-32
2,425,1469,-32
2,407,1429,-24
2,390,1364,-32
2,373,1335,-24
2,348,1308,-16
2,316,1284,-16
2,257,1235,-16
2,215,1185,-24
2,168,1147,-16
2,107,1116,-16
2,30,1093,-16
2,-53,1066,-16
2,-133,1038,8
2,-210,1004,16
2,-274,964,24
2,-340,927,32
2,-407,894,48
2,-473,855,64
2,-537,832,72
2,-599,814,48
2,-668,797,32
2,-732,787,32
2,-773,782,16
2,-806,802,8
2,-826,812,8
2,-852,808,8
2,-879,794,-24
2,-900,777,-32
2,-901,767,-39
2,-901,759,-48
2,-898,754,-39
2,-891,754,-32
2,-887,755,-24
2,-879,757,-39
2,-870,760,-32
2,-859,764,-39
2,-846,767,-48
2,-829,769,-32
2,-810,770,-16
2,-789,770,-16
2,-727,773,-8
2,-666,778,0
2,-602,786,8
2,-471,805,24
2,-344,831,32
2,-221,858,24
2,-110,874,16
2,-17,887,16
2,75,891,8
2,166,867,8
2,256,851,32
2,335,846,32
2,406,845,39
2,468,847,39
2,524,854,48
2,580,865,39
2,629,879,48
2,684,891,48
2,737,901,39
2,790,927,24
2,846,949,16
2,886,988,16
2,921,1002,8
2,982,1014,0
2,1038,1020,8
2,1064,1021,8
2,1063,1019,-8
2,1062,1015,-8
2,1065,1002,-24
2,1058,977,-32
2,1047,958,-32
2,1032,948,-32
2,1012,945,-39
2,996,956,-48
2,989,959,-39
2,961,966,-39
2,927,967,-39
2,884,965,-48
2,794,963,-56
2,710,951,-64
2,632,936,-56
2,550,914,-39
2,469,897,-24
2,389,880,-16
2,312,868,0
2,246,862,0
2,177,858,16
2,103,848,16
2,21,835,24
2,-62,828,24
2,-150,828,24
2,-221,827,24
2,-291,818,32
2,-369,809,32
2,-449,794,48
2,-528,776,48
2,-603,759,48
2,-672,752,48
2,-730,764,48
2,-794,768,56
2,-862,768,48
2,-921,769,32
2,-974,765,16
2,-1016,769,8
2,-1058,770,-8
2,-1090,772,-24
2,-1097,772,-39
2,-1091,772,-48
2,-1074,772,-56
2,-1067,772,-39
2,-1059,771,-39
2,-1050,771,-39
2,-1040,770,-32
2,-1028,770,-24
2,-1014,771,-16
2,-997,772,-24
2,-979,777,-16
2,-920,794,-16
2,-857,817,-8
2,-730,862,-8
2,-607,899,-8
2,-489,927,8
2,-374,949,24
2,-277,957,16
2,-170,969,48
2,-68,981,48
2,27,999,56
2,123,1021,56
2,218,1043,48
2,294,1055,39
2,366,1053,39
2,412,1055,24
2,453,1081,24
2,505,1102,24
2,580,1119,32
2,652,1138,24
2,722,1155,24
2,786,1167,24
2,858,1168,32
2,910,1162,24
2,953,1164,8
2,971,1155,0
2,985,1139,0
2,1000,1129,-24
2,1025,1107,-32
2,1056,1081,-24
2,1075,1064,-56
2,1074,1044,-64
2,1059,1031,-56
2,1039,1019,-56
2,1012,1008,-48
2,984,998,-48
2,961,984,-64
2,900,964,-48
2,831,952,-39
2,771,939,-48
2,699,937,-39
2,635,929,-48
2,570,917,-48
2,510,894,-56
2,442,873,-39
2,368,856,-16
2,278,845,8
2,178,838,24
2,71,830,48
2,-31,826,56
2,-133,827,64
2,-232,829,56
2,-327,830,48
2,-418,823,39
2,-516,807,32
2,-607,779,24
2,-682,744,24
2,-730,725,32
2,-763,716,24
2,-803,707,39
2,-863,691,48
2,-933,663,48
2,-993,653,48
2,-1052,646,16
2,-1091,661,24
2,-1132,658,-16
2,-1176,642,-16
2,-1210,641,8
2,-1215,666,-16
2,-1218,675,-16
2,-1218,684,-8
2,-1220,682,-16
2,-1228,663,-24
2,-1231,649,-24
2,-1230,644,-24
2,-1225,646,-24
2,-1217,649,-16
2,-1208,654,-39
2,-1199,657,-39
2,-1187,660,-32
2,-1173,664,-32
2,-1155,667,-48
2,-1136,669,-48
2,-1116,671,-48
2,-1053,679,-39
2,-989,691,-24
2,-928,695,-39
2,-813,697,-24
2,-702,696,-8
2,-599,697,8
2,-491,718,32
2,-381,767,32
2,-261,824,32
2,-147,864,32
2,-31,908,32
2,70,930,32
2,160,940,32
