2,-9,347,24
2,-1,345,32
2,5,345,32
2,10,350,39
2,20,372,48
2,15,400,64
2,6,422,56
2,-4,457,56
2,-19,497,56
2,-28,520,56
2,-30,546,48
2,-27,572,48
2,-25,586,64
2,-23,599,56
2,-22,612,56
2,-19,626,56
2,-16,644,48
2,-14,663,48
2,-10,679,48
2,-10,695,48
2,-18,710,39
2,-42,767,39
2,-62,824,32
2,-86,877,16
2,-129,973,8
2,-166,1050,-8
2,-182,1112,-8
2,-175,1140,0
2,-171,1161,-16
2,-163,1178,-8
2,-151,1193,-16
2,-139,1203,-24
2,-132,1204,-39
2,-124,1204,-39
2,-97,1201,-39
2,-67,1194,-39
2,-34,1183,-24
2,0,1169,-16
2,70,1147,-8
2,129,1126,8
2,186,1103,16
2,255,1083,16
2,317,1065,8
2,384,1053,0
2,449,1035,8
2,516,1009,0
2,564,981,-8
2,602,950,-16
2,642,919,-8
2,692,884,-8
2,747,851,-8
2,782,821,0
2,809,791,0
2,843,754,0
2,875,723,0
2,895,697,8
2,913,672,8
2,928,645,0
2,942,612,-8
2,953,581,-16
2,961,552,-16
2,966,530,-8
2,977,508,-8
2,986,495,8
2,1001,473,24
2,726,363,-32
2,717,368,-24
2,707,372,-16
2,696,378,-8
2,664,392,-8
2,628,412,16
2,592,434,24
2,553,461,32
2,477,511,24
2,409,554,24
2,340,588,24
2,275,620,24
2,206,655,16
2,132,692,24
2,62,717,24
2,-10,727,32
2,-81,737,39
2,-159,756,56
2,-231,763,56
2,-300,774,64
2,-364,791,64
2,-419,807,56
2,-479,823,48
2,-538,838,48
2,-598,853,48
2,-654,879,48
2,-715,887,48
2,-781,878,48
2,-845,869,48
2,-883,877,39
2,-940,889,39
2,-996,889,32
2,-1042,887,24
2,-1075,888,8
2,-1121,895,0
2,-1158,899,-16
2,-1173,898,-24
2,-1172,889,-32
2,-1170,884,-48
2,-1165,881,-48
2,-1162,881,-56
2,-1157,878,-56
2,-1149,875,-56
2,-1140,872,-56
2,-1128,872,-48
2,-1112,872,-48
2,-1096,873,-48
2,-1077,874,-39
2,-1024,880,-39
2,-984,890,-39
2,-938,896,-32
2,-886,900,-16
2,-828,899,-16
2,-712,907,0
2,-599,906,8
2,-497,916,16
2,-412,926,16
2,-313,944,16
2,-212,961,16
2,-130,969,8
2,-56,977,8
2,16,983,8
2,93,984,-8
2,160,982,0
2,216,977,16
2,264,973,24
2,313,967,24
2,362,963,32
2,399,958,24
2,435,969,16
2,471,980,8
2,496,986,-8
2,512,989,-16
2,516,1003,-24
2,515,1009,-32
2,506,1008,-32
2,502,1007,-24
2,495,1007,-16
2,485,1006,-8
2,473,1006,8
2,458,1007,16
2,441,1008,16
2,423,1008,8
2,401,1007,16
2,334,1006,24
2,271,1002,24
2,205,1000,24
2,80,997,24
2,-38,989,39
2,-147,970,56
2,-248,960,64
2,-351,951,79
2,-452,935,79
2,-549,940,64
2,-641,950,39
2,-719,961,32
2,-780,978,16
2,-843,988,39
2,-896,999,72
2,-966,1002,48
2,-1047,994,72
2,-1133,977,48
2,-1223,932,56
2,-1304,897,56
2,-1384,873,72
2,-1468,828,79
2,-1551,799,48
2,-1642,799,24
2,-1724,809,8
2,-1783,835,8
2,-1797,871,16
2,-1809,935,8
2,-1810,999,-8
2,-1798,1048,-24
2,-1787,1084,-8
2,-1785,1097,-39
2,-1778,1094,-48
2,-1775,1079,-56
2,-1773,1074,-64
2,-1768,1064,-72
2,-1760,1057,-72
2,-1750,1048,-56
2,-1735,1042,-56
2,-1689,1021,-56
2,-1641,1014,-64
2,-1595,1009,-48
2,-1505,1004,-39
2,-1414,998,-39
2,-1329,997,-48
2,-1246,995,-48
2,-1154,1012,-39
2,-1061,1028,-39
2,-971,1030,-39
2,-886,1043,-16
2,-805,1054,-8
2,-710,1065,32
2,-614,1092,39
